COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
z12isxfbaqulfttva23qjxkwem2bcvlyv04,Ghazwan Mattoka,41905.72179,Nice song﻿,0
z13guzigaxftzpnis04cjzp5itbwjvkqjk00k,Na'RUtO AnImE,41905.75438,subscribe please ﻿,1
z12xe1uw2sv3i1dm322nhrcazuitt3cjv04,Ronnie Cromer,41906.61477,"You are all sheep, period. This is terrible music.﻿",0
z13wzf2p0vmxyxgpq04cj1qaqvn3j5uigwg0k,Edouard Reyes,41906.81331,"A  friend of mine has invented a big dick formula. He had a small dick (4  inches) and he did some research about this topic. During the research, he  found out the secret knowledge of penis enlargement. He applied what he  had learned and now he has a 7 inch dick. He was absolutely amazed by his  results. Of course, it took a few months. Therefore, he has written a book  about this issue in order to help guys. He asked me to promote his book :)  So, guys if you are interested and for more info check this out  https://payhip.com/b/oTIb  . He is selling it for symbolic £1. Thank you ;)﻿",1
z12yj3cwwqf4vlb2d23au5zhhvjpjth2o,The Technology Zoo,41907.09752,In the beginning she was scared off everything and next thing you know she  is out in a leopard bikini!﻿,0
z13gu5abbqrhtz3sd235fbfysyemhzwb304,MR magic man,41907.44638,Please look at my channel﻿,1
z13zwvkqmnr0sxbte230szzgpzudspu5l04,Sam Banfield,41907.81422,My three bigger secrets are: I don't think I'm good enough for me skinny  size. I'm bisexual and I sweat really freaking bad when I'm nervous. -  check out Secret by Austin Mahone's NEW Single!﻿,1
z13lj1oyrkmrery5o04cjfuitwyagldauxs0k,nailey nicool,41907.85046,https://www.facebook.com/pages/Nailey-nicool/629410220489046?ref=hl like  mee﻿,1
z12jj5kyfrjjhbq4e04cenuj1yyifhxq3hw,LuckyMusiqLive,41907.95417,katy is beautiful. and this song is catchy. I'm a rapper with 25000  subscribers.. thumbs up if you hate when you take a shit and the water  splashes your balls﻿,1
z13yjbgh1qzmxly5o04cfxm5vumeibdgq1w,Wonderfulkid,41909.07377,I love her green eyes﻿,0
z13derchioqxifr1m22pztjgvwuewvtz404,Jane Kaspar,41909.4935,How old is Katy perry?﻿,0
z132e5hhbwvxivbib04cf1wzdqnfdbgoyak,Crafting English,41909.56338,most popular video on youtube  ﻿,0
z13qxj4avoquihrc322byvrxrxasvviac04,Romix &amp; Muffy,41909.79906,NOKIA spotted﻿,0
z12iwthq2zn5xtxcc23hw1jjxmzddt3ft,Radiovarietyshow,41909.83394,"I hear this all the time on radio and its really irritating. That being  said, i like the video﻿",0
z13vdlhzymiuvvd2h224yxwomxrhczqdw,Beryllium,41909.89016,Hi everyone! My dream is to have passionate sex with Katy Perry. Some people do not believe in me…but maybe you will. Sex is a giant part of my life and it pushes me to be a better person! Please give me a chance by giving me a thumbs up! If you love my ambition please SUBSCRIBE!﻿,1
z12us3jzyurkxzntu22bvnpwskjdx1jkk,Vincenzo Canino 98,41910.52669,Fantastic!!!﻿,0
z13zy5kytmzgcvets23hin2weuffu3tyb04,Emilie Tifani,41911.6486,j aiiima plzzz  https://www.facebook.com/pages/%C3%89c%C3%B8l%CE%B5-al-ma%CE%B7b%CE%B5t/302703146601369 ﻿,1
z13uubvixwruz1bjo04cjzia5mn4jna5bo40k,Daniel Brave,41911.80427,https://vimeo.com/107297364﻿,1
z12yhfh4rwqyetoep22psxorpyi5d5ihj04,Λυδία Γκ,41912.67968,She's awesome XD﻿,0
z13mhf4b5pqigtmgp04cf3korzytgzwqwsg0k,Rayana Santos,41912.98747,Katy perry songs aren't that bad ﻿,0
z123tffrdqzbcd5ft234gznazwrhv1pl3,Nadeen Efein,41913.88598,hi beaties! i made a new channel please go check it out and subscribe and  enjoy!﻿,1
z13ugh0owyazefisp23pftph1mubdxozc04,Priyanshu Panta,41914.55389,https://www.facebook.com/pages/Hiphop-Express/704682339621282                 like this page yo﻿,1
z125cdgp4qvxtpcj204cgbjjllbsj3zxdfo,Tiffany Isaiz,41914.95407,Our Beautiful Bella has been diagnosed with Wobbler's Syndrome. There is no  way we could afford to do her MRI or surgery. She is not just a dog she is  a very special member of our family. Without the surgery we fear we will  lose her. Please help!  http://www.gofundme.com/f7ekgw﻿,1
z13xd30auyngcdn4m04cgfkznnnae1obb2k,Mehmet Ertuğrul Tohumcu,41915.6445,https://www.facebook.com/pages/Komedi-burda-gel/775510675841486﻿,1
z122gn04syvfep31i22zd1xh1p2bul5g504,Sanfermuebles Muebles,41915.8326,https://www.facebook.com/profile.php?id=100007085325116﻿,1
z131yf5grx3hv1rxb04cdx0zexadztqgxrg0k,Gasser ElLord,41917.58309,That's Good :)﻿,0
z13gwfnb3pqgzhgmi221epogwszbhdcg104,alin silviu lazar,41917.63434,http://www.googleadservices.com/pagead/aclk?sa=L&amp;ai=CSyOEB1wxVPCfL7D27AbGpYDgBJDPm6IH6MHu05wBgJXbv8sBEAEgkN7lJVCF7byH_f____8BYIOFgICAHKABsKG31wPIAQKpAh_KmC0hBpM-qAMByAPBBKoEkwFP0KullxqI1MG6o43HVzE-eFMqRG4Tu5LLBU_fsZ8gn0HBkJhBX-m83W1TS3_3Dx_HwPdX1Kazsj8o7SIEcVJjmBNsWyiJEcqvHXLbdzStUBOFaloYInWm0_rOOCppS2AuAT6zguICKm0lI83duwMAbzqvenE8TRfAzOrltBb037VzYv_XI4hBNQ2nvh19MrBgE0SIBgGgBgKAB7jeyCg&amp;num=1&amp;cid=5Ggs_m_9mA3TI40fS6mVPICS&amp;sig=AOD64_1OFC7Seh_1pOp-jYrbS7X6-heeNQ&amp;client=ca-pub-8252267209931889&amp;adurl=http://blog.2parale.ro/2014/10/challenge-pentru-afiliati-aplica-la-noile-programe-de-afiliere-si-fii-business-boomerul-lunii/&amp;nm=2&amp;mb=2&amp;bg=!A0QoUc7Q48v3_QIAAABpUgAAACsqAR0_VgOQWQxjmPUyvKoSf3K-q1BvKf9ZE4jhNC3ovckKxCbAFzZpAJiBXWBvVq4jrDgZ8q3rInlwgaBy_bXlfw7ma6dk0RJG14ZkRyizwqdi7HxgGE9tNDD9abflTFkBMbFfcJixNtHwbwkJ6N2onLH2D9EvEagPhoEwXOgBnu5ibgtRkgnAcQ1OIbgMzgAFNSc0lsaRiqj8HQR8T12dWv_7biY4k6I3y4yubloTdE_4XVKlnVeADZzF1L_xRYQkE6Wsur3EdLJWGk8fLq_QALdI-wAzNuysgqjNRDY6VucKLplZONyiSdKc9ebX-0dbHjZdW0LbsJBi40gXm0D0p5KRhv8XInQlI53__wQBaHS8zX4MJHw5vWrkPXFOeKs ﻿,1
z13ccdhqkujfe3i3s221tj5h1wmrfjibe04,Amanda C,41917.97307,Awesome video this is one of my favorite  songs😀😀😀😀😀😀😀❤️❤️❤️❤️❤️❤️❤️❤️💎💎💎💎💎💄💄💄💄💋💋💋💋﻿,0
z12zer0p2uaowfzqu04ccnczoyyryjj5u1s,Annie Trace,41918.67611,If only I had the body like Katy Perry :)). She looks so hot. I love her  ^^!﻿,0
z13yele45yacxp1ux22muvvg2virwhwxh04,Magic Man,41918.83162,DOWNLOAD RAPID FACEBOOK FOR FREE NOW https://play.google.com/store/apps/details?id=com.rapid.facebook.magicdroid﻿,1
z12ih1iyqojdhlxgu04cdhsb1ofdtll5a3g,Deepty Awasthy,41919.15383,"The song is very good ...but the video makes no sense...just a nonsense  video...I mean she is telling her story of being stuck on an island, but  the song doesn't fit in the situation...but nvm...The song is good﻿",0
z121gzyrrsm4jlvid04cjj0zzpyxwv3qocc,desing,41920.30503,Who else would give Katy perry a good old mighty roar? ;)﻿,0
z12pdlwxuwmktfmoq04civd5ypmzv5np0os0k,Maryam Yassine,41920.52765,OMG I LOVE YOU KATY PARRY YOUR SONGS ROCK!!!!!!!!!!!!!!!!! THATS A TOTAL  SUBSCRIBE﻿,0
z13iyvl5vzqledtym04cirookpa1edwpvuw0k,Tomas Adomaitis,41920.76672,https://www.paidverts.com/ref/tomuciux99 esyest money ever. join to our  team!!!!﻿,1
z130tpc5mwbqtxkox04cipervsaysn0w22o,William Fernandez,41920.78324,Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,0
z12ohzkgtoreyzoqw04ccxgzxmnag3nhq5s,Danny Ly,41921.02625,FREe ITunes Gift card http://shhort.com/a?r=x6J4gBrne﻿,1
z12pf3tjfnmkhfcca223xlp5ayb3yfosc,Miss.Farrell Wall,41921.56168,"i was playing this song and the baby in my belly started to dance to  it.....sooooo cute, but had to take the song out cause of copy right and  add in a youtube made song....still sooo cute the baby danced to this song  LMFAO!!! https://plus.google.com/111982027348137311818/posts/g2JVinPueMo﻿",1
z13osblxvrj0ibtcn22cjjzguw31d5534,Dana Nipper,41921.97031,katy perry is awesome﻿,0
z13ahnbavmbgi50bv04cenuj1yyifhxq3hw,LuckyMusiqLive,41921.97419,this song is so addicting. the hook is dope and catchy. love the video too.  I'm getting popular fast because i rap real.. thumbs up if you piss next to  the water in the toilet so its quiet................................﻿,1
z134htdz0kjvgbd5w04cebardrm5zp15mw40k,Matt Twine,41922.68399,Nice song .See my new track.﻿,1
z12lhtpotlygylwcj23idphbpsjih0e0,Kane Bradford,41922.7564,I love this sooooooooooooong I love katy perry﻿,0
z13utrmbosiawt10p22kextrikr0fprhh04,Tiny Tim,41923.103,What does that tattoo on her right tricep say?﻿,0
z12auh0b1vajetih404cfbl5uyfehpi4kb4,fortune kitty52,41923.47639,Since when has Katy Perry had her own YouTube channel?﻿,0
z13myxsrskidhjt5u04cfb3hpqn4vb1q5ts0k,imscarlet,41923.71986,"Every time I watch this mv I just so so so glad that I live in a world that  don't have to worry about running from a real, human eating tiger.﻿",0
z13vz1qqzlq5flz2k223znxpkmvgutlei,b0b1t.48058475,41924.15633,i rekt ur mum last nite. cuz da haterz were 2 much 4 meh lik dis if u cri evertim and sponswer mi robox vidz https://www.indiegogo.com/projects/gimme-dem-moneyz-4-roblox/x/8851222#home﻿,1
z13gw3uz2kfkcf3np22nsvz4zkr0u5xzl04,ambareesh nimkar,41924.21523,"""eye of the tiger"" ""i am the champion"" seems like katy perry is using  titles of old rock songs for lyrics..﻿",0
z12ocr0rypvrdbq4004chheqepesuxkicyw0k,Orfeu LUZ DO SOL,41924.30795,She is a perfect wonder.....﻿,0
z12suvdjtluxipdj004cdh5ymvukufbrl4w,Fred Smith,41924.91181,https://www.indiegogo.com/projects/help-stop-my-poverty-cyber-pan-handleing/x/8692160#home ﻿,1
z121gdxzazm3cplce234g5uheyn4c5e4104,WWWWWWWWWWWWWWWVWW,41925.29024,she is horrible at acting. cringe-worhty.﻿,0
z12auv0iwzukvnvf322vsd2y0pnpw5ure04,Feredea SJ,41925.37775,"I love katy fashions tiger, care to visit my blog sinar jahitan  I also have the tiger collections tqvm﻿",1
z13wt1vrismyzpiij04cj5vz4nzlyj4yfzo0k,Alexander Mcdonald,41925.38834,"Anyone Who LOVEs music , please go check out my youtube page and tell me  what you think . I just put a video up and will be doing more song. I'm  just trying to get myself started. Any love is much Appreciated ﻿",1
z13idnfjpl3njhnyv04ccfuzwsryhpcbkjg,Ella-Grace Aldred,41925.4572,Is that tiger called 'Katty Purry'?﻿,0
z13bhfphlnbjsb4n123huzyy1urufxjp004,uranium 239,41925.68263,"blue eyes, can't be trusted.  uranus bless america.﻿",0
z12ojhxjqrnqj5rlc22bivs5jnmkhrylt,by.Ovskiy,41925.71512,"Rap from Belarus, check my channel:)﻿",1
z13pupugayfozd3zn04cc3kaim3qttfoh2s,Morgensen Freya,41925.91031,follow me on twitter: freyacumqueen﻿,1
z12yfvzzpt2tizxvb22yj334vzmrh13gc04,Natalya Korshunova,41926.14536,Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,0
z12odl0g1lv2sny2a23mxtijuvftznai404,Alex Lynch,41926.72741,"C'mon Katy you are so close to 14,000,000 subscribers...come up with  another hit like this and it will happen﻿",0
z12kulnquwqogxxj104chtgr4vbxvt4zg5k,Rick Casse,41927.20891,VOTE FOR KATY FOR THE EMAs! #KATYCATS  http://tv.mtvema.com/artists/katy-perry/i38xh1﻿,1
z13lwnfyppu2ujssg23eezvyfnu3h3t4t04,Rajesh Bhat,41927.21906,"My honest opinion. It's a very mediocre song. Nothing unique or special  about her music, lyrics or voice. Nothing memorable like Billie Jean or  Beat It. Before her millions of fans reply with hate comments, i know this  is a democracy and people are free to see what they want. But then don't I  have the right to express my opinion? Please don't reply with dumb comments  lie ""if you don't like it don't watch it"". I just came here to see what's  the buzz about(661 million views??) and didn't like what i saw. OK?﻿",0
z124whipbluof3y2t23gvfmb1la2w5aw204,Bi - Bases of Image [Musical videos],41927.46008,Visit my channel﻿,1
z13bevebfqauylm4h04cidqh4xuoy5ayrlo0k,big macintosh,41928.51525,Wow she is sexy XD﻿,0
z12kzxgg4w2ptbq2j23nv3sxorekzri1j,Salena Oneal,41928.51704,If you looking for new music to listen to check out cece song called  dead2me on iTunes music video out now right here on youtube.﻿,1
z13vvheilmf1cbqfr22ge1rwqszpcvbgc04,ColoursBruh,41929.03808,Katy has a voice of an Angel﻿,0
z12fxf2xaofxhvj1b220dn1qhnyotpybx04,Bob McBobbers,41929.12852,"Hey guys, I was working last night on this project, it's a music streamer  like spotify, but it allows you to download the files to listen to when  you're offline. Opening it as a free beta, feel free to try it out :) download: https://mega.co.nz/#!ehVjzKyA!5bGKg2iWPHZOHWAEUesrWnegqG_lABcO7Rw9WFX8hAo﻿",1
z13lzjnbmpmlc5p1o23ahn1wvkuvzzzvl,Ed Diamond,41929.69554,"Man she is hot in this one, male companions visit my profile to check out  the coolest sextoy ever made!﻿",1
z123ynxxyou1wrzri04cjh2buyfez5jjxcw,Brandon Tomlin,41929.7737,Like my page please...  https://m.facebook.com/Dreaddis?ref=m_notif¬if_t=fbpage_fan_invite&amp;actorid=1442646731  ﻿,1
z13nujhysyf3ftvgt04ccrd4szrxcvzbvt00k,MeSoHornyMeLuvULongTime,41930.20719,This video is so racist!!! There are only animals.﻿,0
z131zt3poqazypy0a23ghxojfme5ydmmp,Aarjav Parmar,41930.26094,Man she is BEAUTIFUL!﻿,0
z12fzrxbvl3xjlmyi04chleb0uexczkjquk0k,FreexGaming,41930.34197,want to win borderlands the pre-sequel? check my channel :)﻿,1
z13nev2azv3mftkx404cf1gilnvsi15hfjg,nanaIAMNANA,41930.52895,Hi! I would appreciate it if you all could help to like this poster on  Facebook:  https://www.facebook.com/nyghdramafest2014/photos/a.333608120156973.1073741830.327568907427561/333607726823679/?type=3&amp;theater ﻿,1
z13hst3ihoetvtdls221z1khwtfmutjdd,abdilefe,41930.79825,Plz help me getting 1.000 Subscribers tonight/today.  Thanks to all who sub me :)﻿,1
z12etvywgsjpthpvz22gwfm4vnqyydj3l,Rebecca Shields,41931.58322,Yesterday this video have 1 million likes and now it has 2 million﻿,0
z13oxduriwbjvd41y235g1k4porjcr2xu04,Mardhy Hassan,41931.62461,why tiger succumbs to a beautiful girl ?.probably male tiger.....????   ha.ha.ha..﻿,0
z13nv5tycmikx3syi04cdv5bmruufbrqjyk0k,Abigail Gustav,41931.64456,Best song ever ﻿,0
z12jxb3rkze0jljrq04cib0xbxbrt3mae1k,Fredrik Jonsson,41931.67171,Thank you KatyPerryVevo for your instagram likes @axeljonssons﻿,1
z13qw3ahhwftv3tnd23tihhxvlr0erteu,TopMusicWorld HD,41931.97766,Please Subscribe In My Channel →﻿,1
z12fzn5rgqi4sdwwe04cj33qdvbbipgjylc0k,Mary-Jane Watson,41932.10072,"She is good. Does she make any more music? If she doesn't, she should!﻿",0
z12wzpww1rnqwjq0223dd5gofvzbwjqth,ikbal kemerkaya,41932.74727,I LOVE YOU KATTY PERRY &lt;3 ﻿,0
z13pch5b4xn1z1mju04cjdtaymyust4hvqs0k,Flip Tee,41932.77343,"HONESTLY, I WANNA SEE YOU BE BRAVE! oh wait...﻿",0
z13yvbabmkemtbqk122repparnvhudrgr04,hernan perez ovando,41932.85779,;-)﻿,0
z13qdpxqiziasxzsv234hhqoeretuhabc04,Merenguette,41933.20281,this video is great .....!!! I love this........and like much katy perry﻿,0
z12axxpa2p2cdxu1p22vwfya1kz1gps4o04,Freya Questionmark,41933.57693,"Good thing she brought her spray-on tan, hairstylist, makeup artist, and  cameraman.﻿",0
z130fjzbglzugzfdx23cipvotlrkdpepo04,subscrool,41933.62999,"666,002,018 views! 666 million. 666! Katy Perry illuminati confirmed!!!﻿",0
z13qehwbnsfyvpaa004cdt0yqzqiy5mo2bk,Youyou A.,41933.63946,"I make guitar covers, please have a look at my channel﻿",1
z12mhbmbhlv5jbi1n231chnqtrmkjrenc,MrSlowGhost,41933.64648,It should be illegal to be this goodlooking as this babe is...﻿,0
z13odfj4atu3vdw0k22xwbtrftfoubzwf04,sebastian hudson,41933.76164,katy is mine the girl of my dreams ♥﻿,0
z13uhfazpsvxed2x004chpwjayudxpvhv3o,Chewwy Moriarty,41933.87071,I love this song﻿,0
z12kstz4owbggv12p230vpcwntjbyrqim04,haribo elf,41933.88159,She is fit﻿,0
z13jddxactekydkim04cfvzijxiygbvgkh4,Patricia  Reyes,41935.22516,I love the song roar it make me think am fill the way﻿,0
z13oghdjnqzcftxwp04cdv0acx3msl5zbkc0k,ollie123216,41935.93105,"How do you forget you have a choice, and what the fuck, surviving a plane  crash has a 1/1000 chance of happening.﻿",0
z12gsvozdnffulgly23tdzyholacht41h,nleeklee polowtehow,41936.05682,"she is a fool. this is a foolish video. the lyrics are all about her and  how great she is. she is arrogant, obviously. but the thing is that there  are a lot of idiots.. look how many hits this garnered. the young stupid  girls who listen to her are numbering in the millions i guess. this video  is a piece of trash. why would anyone ever like it or listen to it? because  these stupid little girls have idiots for fathers and mothers.. and so they  are going to turn into idiots also.. just like this stupid singer. ﻿",0
z13xuxwywsewv3dvu23jgfig3um3ct5vv,KatyPerry TheQueenOfPop,41936.25355,":: ATTENTION : WE NEED 10 Million Views More for FIREWORK to Reach 500M .. We have only 1 and half day left for katy's birtgday. Listen How it could be possible?? &gt;&gt;JUST Open different Tabs from Different Browser &gt;&gt;Dont Watch Full Video, Remember We dont have time on hand, Its Time Wasting. View it only for 30 sec. Plz thumbs up and share﻿",1
z13cynorbtfoydmbx04cfxohsqzvh1jwnlc0k,احمد الهوارى,41936.41354,(( rapid facebook )) the free version of all colors and is characterized by  fast and beauty download now https://play.google.com/store/apps/details?id=com.rapid.facebook.magicdroid﻿,1
z12vyf0jry25cbtif04cilsxal2quhowmw00k,katy perry,41936.59223,Hey Katycats! We are releasing a movie at midnight UK time to celebrate  katy's 30th birthday! Be sure to subscribe to our channel and watch the  movie!﻿,1
z13xxt4idrj0xx0vy23mzfswexbtytozw04,randman21,41936.71617,"I just realized that this verses in this song have the exact same melody as  the verses in ""Hey Ho"" by the Lumineers.﻿",0
z12iup4axsfpz50rz04cgr3xiuakujcwvb0,ΑΓΛΑΪΑ ΛΕΠΤΟΚΑΡΙΔΟΥ,41936.73741,:-D ♪♪♪ This is my favorite song ♥﻿,0
z13mwftg2ozrfpmzm04cjpaxuqv0tpygyl00k,Brian Schultes,41937.07889,this song never get's old &lt;3 ﻿,0
z133x1cptruyddomf230yx1zfwqhfzoxs04,Hude Deni,41937.34265,HAPPY BIRTHDAY KATY :) http://giphy.com/gifs/birthday-flowers-happy-gw3JY2uqiaXKaQXS/fullscreen  (That´s not me)﻿,1
z13yfl2wqnzjynufz23dejrjetqedzgqx04,Ashley Smith,41937.64139,"Hey ! I know most people don't like these kind of comments &amp; see at spam,  but I see as free advertising . So please check out my cover of Sparks Fly  by Taylor Swift ! It is not the best ever I know, but maybe with some  encouraging words of wisdom from many of you I can become better! Please go  to my channel and check it out !﻿",1
z13xg3oatsy5uljmc22ictmhgtf5vzxmg,Charles Breheny,41937.66388,Www.youniqueproducts.com/joannagordon Younique by Joanna Gordon www.youniqueproducts.com﻿,1
z12dynswht2rujq1e22xi5dappq1vrlh504,ali aydın,41937.70766,I like you . Katy Perry 600▲60▲6▲﻿,0
z12czbcjtzzjxfz5p04cffk5xsztwvsrop00k,IMustKillGoogle+,41937.84068,Glad to know im not the only one who knows its katheryn's birthday today :)  happy birthday katy...and my sister. (they seriously have the same  birthday...)﻿,0
z12dujcgssjgd505g04ce5zzlka4d1p40vs0k,GX2re,41938.35681,Katy Perry can't sing for shit. All i hear it autotune.﻿,0
z13jj5yx2lmeznske23dxrg51xnyhtrae04,Denzel Saimi,41938.36014,I fucking hate her. Why? Because she don't write her songs she got  producers for that. Second why tha fack is she in every song almost nude  mayby because she's an attention hooker.﻿,0
z135jfhquofkjjxam04cdraphzuxxry4iso0k,Shaun Mac,41938.84081,Also LuckyMusiqLive she probably could help u make it big because I think u  have talent. Just look her name up on the internet. Hit me up when u get  this message﻿,1
z12eszqpikzjdjnic04celpbjnityp1j24k,Nick McGoldrick,41939.55493,Check out my drum cover of E.T. here! thanks -&gt;   /watch?v=NO9pOVZ9OIQ&amp;list=UUltuCDIHsDeI01by1OW7WuQ﻿,1
z13pwzyitx2sgz1w504cdlq4bxa5uvsqf0g,Emily Thrun,41939.91605,Put famous people in the jungle for an hour and look what happens.﻿,0
z13achnwtnfohviax04ccn2rlraugdighjg,Robert Petrea,41939.93877,"She kinda let herself go, huh?﻿",0
z12sc3pptnvrfbgwl04cdnfgynv5gtuwcpg0k,ahmed soliman,41940.67537,we all love you Katy Perry &lt;3﻿,0
z13ghzwpmz30ilzzw04cit0gup2kwtajq5o,Yonate,41940.72399,Sign up for free on TSU and start making money on social media add/follow  me and ill add follow you!! http://tsu.co/Roberts9010﻿,1
z12uwdpwjlnrvvuri04chd4ojrfrhvzjjls0k,Marie farias,41940.7574,Love it when I can relate to my daughter's music. :-) Katy Perry - Roar  (Official): http://youtu.be/CevxZvSJLk8﻿,0
